22,42,1009,55,175,125,1,-1,-1,-1
23,42,1004,56,179,122,1,-1,-1,-1
24,42,982,60,181,117,1,-1,-1,-1
25,42,973,58,193,118,1,-1,-1,-1
26,42,959,56,198,122,1,-1,-1,-1
27,42,951,61,203,113,1,-1,-1,-1
28,42,927,59,217,119,1,-1,-1,-1
29,42,920,61,222,113,1,-1,-1,-1
30,42,900,60,232,117,1,-1,-1,-1
31,42,888,61,235,116,1,-1,-1,-1
32,42,876,61,234,115,1,-1,-1,-1
33,42,863,61,241,118,1,-1,-1,-1
34,42,841,59,247,120,1,-1,-1,-1
35,42,822,57,248,122,1,-1,-1,-1
36,42,810,57,247,122,1,-1,-1,-1
37,42,800,56,235,122,1,-1,-1,-1
38,42,788,55,231,123,1,-1,-1,-1
39,42,792,56,224,124,1,-1,-1,-1
40,42,790,57,217,123,1,-1,-1,-1
41,42,783,60,211,118,1,-1,-1,-1
42,42,771,56,214,127,1,-1,-1,-1
43,42,766,58,209,122,1,-1,-1,-1
44,42,765,58,201,122,1,-1,-1,-1
45,42,753,59,198,121,1,-1,-1,-1
46,42,752,58,196,122,1,-1,-1,-1
47,42,753,60,193,119,1,-1,-1,-1
48,42,742,60,181,121,1,-1,-1,-1
49,42,744,60,180,121,1,-1,-1,-1
50,42,733,59,184,125,1,-1,-1,-1
51,42,725,60,179,126,1,-1,-1,-1
52,42,723,61,177,127,1,-1,-1,-1
53,42,718,60,177,130,1,-1,-1,-1
54,42,714,62,175,127,1,-1,-1,-1
55,42,706,60,174,131,1,-1,-1,-1
56,42,702,62,173,126,1,-1,-1,-1
57,42,693,63,172,126,1,-1,-1,-1
57,43,1496,393,423,499,1,-1,-1,-1
58,42,691,62,169,127,1,-1,-1,-1
58,43,1456,373,463,487,1,-1,-1,-1
59,42,690,62,172,127,1,-1,-1,-1
59,43,1416,316,503,520,1,-1,-1,-1
60,42,680,63,173,129,1,-1,-1,-1
60,43,1381,332,538,463,1,-1,-1,-1
61,42,675,64,176,128,1,-1,-1,-1
61,43,1337,325,579,442,1,-1,-1,-1
62,42,671,63,176,129,1,-1,-1,-1
62,43,1302,315,597,422,1,-1,-1,-1
63,42,667,62,172,131,1,-1,-1,-1
63,43,1284,292,577,420,1,-1,-1,-1
64,42,661,63,174,133,1,-1,-1,-1
64,43,1252,285,553,390,1,-1,-1,-1
65,42,653,65,177,130,1,-1,-1,-1
65,43,1220,255,537,407,1,-1,-1,-1
66,42,645,65,181,129,1,-1,-1,-1
66,43,1215,259,507,381,1,-1,-1,-1
67,42,641,67,176,130,1,-1,-1,-1
67,43,1189,235,492,376,1,-1,-1,-1
68,42,642,66,173,130,1,-1,-1,-1
68,43,1150,240,486,346,1,-1,-1,-1
69,42,635,68,172,130,1,-1,-1,-1
69,43,1137,231,462,340,1,-1,-1,-1
70,42,631,68,172,131,1,-1,-1,-1
70,43,1124,218,442,331,1,-1,-1,-1
71,42,627,67,172,131,1,-1,-1,-1
71,43,1109,207,431,320,1,-1,-1,-1
72,42,623,67,172,134,1,-1,-1,-1
72,43,1083,191,422,323,1,-1,-1,-1
73,42,613,69,178,131,1,-1,-1,-1
73,43,1065,180,422,321,1,-1,-1,-1
74,42,609,68,179,132,1,-1,-1,-1
74,43,1044,171,407,314,1,-1,-1,-1
75,42,611,70,172,130,1,-1,-1,-1
75,43,1027,153,406,317,1,-1,-1,-1
76,42,607,70,171,132,1,-1,-1,-1
76,43,1006,145,385,310,1,-1,-1,-1
77,42,598,69,174,136,1,-1,-1,-1
77,43,982,145,380,295,1,-1,-1,-1
78,42,590,71,181,135,1,-1,-1,-1
78,43,980,144,361,285,1,-1,-1,-1
79,42,591,71,180,136,1,-1,-1,-1
79,43,973,142,347,271,1,-1,-1,-1
80,42,588,73,178,135,1,-1,-1,-1
80,43,940,147,350,248,1,-1,-1,-1
81,42,585,74,179,135,1,-1,-1,-1
81,43,926,136,346,255,1,-1,-1,-1
82,42,583,74,178,136,1,-1,-1,-1
82,43,922,134,336,252,1,-1,-1,-1
83,42,578,74,180,139,1,-1,-1,-1
83,43,928,128,313,248,1,-1,-1,-1
84,42,568,72,184,145,1,-1,-1,-1
84,43,916,130,305,234,1,-1,-1,-1
85,43,902,121,306,235,1,-1,-1,-1
85,42,565,76,184,142,1,-1,-1,-1
86,42,564,76,181,149,1,-1,-1,-1
86,43,901,122,299,229,1,-1,-1,-1
87,42,557,78,185,147,1,-1,-1,-1
87,43,890,110,292,233,1,-1,-1,-1
88,42,556,82,182,148,1,-1,-1,-1
88,43,880,110,281,224,1,-1,-1,-1
89,42,555,83,182,149,1,-1,-1,-1
89,43,881,104,277,222,1,-1,-1,-1
90,42,553,86,181,149,1,-1,-1,-1
90,43,867,102,273,216,1,-1,-1,-1
91,42,554,88,176,146,1,-1,-1,-1
91,43,863,97,270,212,1,-1,-1,-1
92,42,551,90,179,148,1,-1,-1,-1
92,43,852,86,269,221,1,-1,-1,-1
93,42,545,91,180,153,1,-1,-1,-1
93,43,846,81,268,223,1,-1,-1,-1
94,42,544,94,184,153,1,-1,-1,-1
94,43,843,71,266,219,1,-1,-1,-1
95,42,543,95,184,157,1,-1,-1,-1
95,43,837,68,261,215,1,-1,-1,-1
96,42,542,99,187,157,1,-1,-1,-1
96,43,834,72,253,206,1,-1,-1,-1
97,42,539,102,191,156,1,-1,-1,-1
97,43,826,54,255,223,1,-1,-1,-1
98,42,538,105,188,159,1,-1,-1,-1
98,43,826,56,246,211,1,-1,-1,-1
99,42,541,106,185,157,1,-1,-1,-1
99,43,827,57,236,209,1,-1,-1,-1
100,42,539,110,189,156,1,-1,-1,-1
100,43,826,53,234,210,1,-1,-1,-1
101,42,539,114,193,156,1,-1,-1,-1
101,43,823,53,227,204,1,-1,-1,-1
102,42,539,115,196,159,1,-1,-1,-1
103,42,541,116,196,162,1,-1,-1,-1
104,42,543,120,197,166,1,-1,-1,-1
105,42,539,123,204,168,1,-1,-1,-1
106,42,539,125,210,170,1,-1,-1,-1
107,42,540,126,209,170,1,-1,-1,-1
107,44,1635,478,284,334,1,-1,-1,-1
108,42,541,133,215,167,1,-1,-1,-1
108,44,1602,457,317,325,1,-1,-1,-1
109,42,544,132,214,171,1,-1,-1,-1
109,44,1561,439,343,326,1,-1,-1,-1
110,42,541,138,221,170,1,-1,-1,-1
110,44,1527,428,375,312,1,-1,-1,-1
111,42,544,141,221,173,1,-1,-1,-1
111,44,1485,415,406,294,1,-1,-1,-1
112,42,546,141,227,176,1,-1,-1,-1
112,44,1467,399,435,306,1,-1,-1,-1
113,42,549,144,223,184,1,-1,-1,-1
113,44,1427,384,442,303,1,-1,-1,-1
114,42,554,149,225,182,1,-1,-1,-1
114,44,1405,370,428,291,1,-1,-1,-1
115,42,552,151,234,187,1,-1,-1,-1
115,44,1390,365,406,283,1,-1,-1,-1
116,42,556,155,235,186,1,-1,-1,-1
116,44,1376,353,397,272,1,-1,-1,-1
117,42,563,159,230,188,1,-1,-1,-1
117,44,1339,339,407,270,1,-1,-1,-1
118,42,564,161,237,192,1,-1,-1,-1
118,44,1326,328,383,268,1,-1,-1,-1
119,42,563,167,245,194,1,-1,-1,-1
119,44,1296,317,378,260,1,-1,-1,-1
120,44,1282,309,371,255,1,-1,-1,-1
120,42,563,170,254,195,1,-1,-1,-1
121,42,565,175,259,199,1,-1,-1,-1
121,44,1260,294,355,259,1,-1,-1,-1
122,44,1253,289,347,247,1,-1,-1,-1
122,42,577,181,255,197,1,-1,-1,-1
123,42,582,186,255,199,1,-1,-1,-1
123,44,1222,285,348,238,1,-1,-1,-1
124,42,585,186,266,205,1,-1,-1,-1
124,44,1215,273,329,236,1,-1,-1,-1
125,42,588,190,277,209,1,-1,-1,-1
125,44,1193,266,323,236,1,-1,-1,-1
126,42,592,194,271,214,1,-1,-1,-1
126,44,1180,258,315,227,1,-1,-1,-1
127,44,1166,254,309,221,1,-1,-1,-1
127,42,600,201,279,216,1,-1,-1,-1
128,44,1149,243,307,223,1,-1,-1,-1
128,42,610,207,276,220,1,-1,-1,-1
129,42,616,212,290,222,1,-1,-1,-1
129,44,1137,241,300,215,1,-1,-1,-1
130,44,1126,233,289,212,1,-1,-1,-1
130,42,626,216,291,225,1,-1,-1,-1
131,42,629,222,300,229,1,-1,-1,-1
131,44,1109,217,289,213,1,-1,-1,-1
132,42,637,228,302,229,1,-1,-1,-1
132,44,1095,217,282,206,1,-1,-1,-1
133,42,647,233,312,239,1,-1,-1,-1
133,44,1076,202,284,213,1,-1,-1,-1
134,42,655,238,314,244,1,-1,-1,-1
134,44,1059,200,280,204,1,-1,-1,-1
135,42,666,249,321,252,1,-1,-1,-1
135,44,1048,194,276,207,1,-1,-1,-1
136,42,678,255,321,248,1,-1,-1,-1
