52,1,1591,339,320,160,1,-1,-1,-1
53,1,1534,339,371,162,1,-1,-1,-1
54,1,1464,337,409,165,1,-1,-1,-1
55,1,1408,338,412,165,1,-1,-1,-1
56,1,1345,337,414,166,1,-1,-1,-1
57,1,1272,337,425,167,1,-1,-1,-1
58,1,1212,334,414,171,1,-1,-1,-1
59,1,1136,334,427,171,1,-1,-1,-1
60,1,1067,331,446,172,1,-1,-1,-1
61,1,989,334,433,173,1,-1,-1,-1
62,1,936,334,416,172,1,-1,-1,-1
63,1,872,339,412,169,1,-1,-1,-1
64,1,807,335,422,174,1,-1,-1,-1
65,1,709,339,421,170,1,-1,-1,-1
66,1,607,340,439,171,1,-1,-1,-1
67,1,541,341,416,172,1,-1,-1,-1
68,1,450,338,446,177,1,-1,-1,-1
69,1,360,346,417,171,1,-1,-1,-1
70,1,290,349,411,169,1,-1,-1,-1
71,1,208,350,402,171,1,-1,-1,-1
72,1,116,352,419,174,1,-1,-1,-1
73,1,47,351,400,175,1,-1,-1,-1
74,1,0,358,369,171,1,-1,-1,-1
75,1,4,364,295,160,1,-1,-1,-1
87,2,1192,295,460,223,1,-1,-1,-1
88,2,1121,320,429,191,1,-1,-1,-1
89,2,1065,331,436,183,1,-1,-1,-1
90,2,986,331,442,181,1,-1,-1,-1
91,2,920,333,436,180,1,-1,-1,-1
92,2,847,334,441,180,1,-1,-1,-1
93,2,782,333,437,176,1,-1,-1,-1
94,2,693,337,439,181,1,-1,-1,-1
95,2,604,337,447,179,1,-1,-1,-1
96,2,526,335,442,184,1,-1,-1,-1
97,2,461,339,418,181,1,-1,-1,-1
98,2,376,341,434,182,1,-1,-1,-1
99,2,283,345,441,180,1,-1,-1,-1
100,2,211,347,431,179,1,-1,-1,-1
101,2,135,347,442,186,1,-1,-1,-1
102,2,60,345,415,184,1,-1,-1,-1
103,2,0,350,385,184,1,-1,-1,-1
104,2,0,361,339,169,1,-1,-1,-1
105,2,0,363,252,167,1,-1,-1,-1
90,3,1346,174,531,298,1,-1,-1,-1
91,3,1311,172,580,305,1,-1,-1,-1
92,3,1276,172,596,306,1,-1,-1,-1
93,3,1275,170,632,313,1,-1,-1,-1
94,3,1213,173,628,309,1,-1,-1,-1
95,3,1179,173,602,307,1,-1,-1,-1
96,3,1150,176,464,298,1,-1,-1,-1
97,3,1118,173,530,303,1,-1,-1,-1
98,3,1088,173,552,304,1,-1,-1,-1
99,3,1046,173,611,307,1,-1,-1,-1
100,3,1014,173,583,306,1,-1,-1,-1
101,3,975,170,627,309,1,-1,-1,-1
102,3,936,171,581,307,1,-1,-1,-1
103,3,904,172,479,302,1,-1,-1,-1
104,3,867,172,573,307,1,-1,-1,-1
105,3,801,180,544,300,1,-1,-1,-1
106,3,763,180,449,304,1,-1,-1,-1
107,3,716,187,432,298,1,-1,-1,-1
108,3,673,189,425,297,1,-1,-1,-1
109,3,646,189,411,303,1,-1,-1,-1
110,3,607,191,400,301,1,-1,-1,-1
111,3,561,190,389,300,1,-1,-1,-1
112,3,517,186,385,307,1,-1,-1,-1
113,3,496,194,360,310,1,-1,-1,-1
100,4,1598,362,304,155,1,-1,-1,-1
101,4,1530,361,364,154,1,-1,-1,-1
102,4,1462,359,393,153,1,-1,-1,-1
103,4,1395,356,403,155,1,-1,-1,-1
104,4,1329,358,389,156,1,-1,-1,-1
105,4,1242,358,419,153,1,-1,-1,-1
106,4,1187,360,387,154,1,-1,-1,-1
107,4,1098,357,399,158,1,-1,-1,-1
108,4,1016,359,427,156,1,-1,-1,-1
109,4,932,361,402,158,1,-1,-1,-1
110,4,851,361,403,155,1,-1,-1,-1
111,4,750,361,424,159,1,-1,-1,-1
112,4,675,362,398,158,1,-1,-1,-1
113,4,598,365,414,153,1,-1,-1,-1
114,4,520,372,393,150,1,-1,-1,-1
115,4,456,371,400,150,1,-1,-1,-1
116,4,380,373,401,151,1,-1,-1,-1
117,4,258,375,401,154,1,-1,-1,-1
118,4,148,377,412,155,1,-1,-1,-1
119,4,77,377,395,159,1,-1,-1,-1
120,4,6,380,374,155,1,-1,-1,-1
121,4,0,383,332,153,1,-1,-1,-1
124,5,33,517,451,270,1,-1,-1,-1
125,5,19,511,517,279,1,-1,-1,-1
126,5,49,502,583,285,1,-1,-1,-1
127,5,94,508,549,280,1,-1,-1,-1
128,5,60,504,700,292,1,-1,-1,-1
129,5,108,496,717,295,1,-1,-1,-1
130,5,172,496,733,299,1,-1,-1,-1
131,5,305,500,611,286,1,-1,-1,-1
132,5,374,499,622,290,1,-1,-1,-1
133,5,385,486,727,303,1,-1,-1,-1
134,5,465,489,705,301,1,-1,-1,-1
135,5,582,489,649,290,1,-1,-1,-1
136,5,620,481,730,307,1,-1,-1,-1
137,5,709,488,728,302,1,-1,-1,-1
138,5,890,494,579,287,1,-1,-1,-1
139,5,967,490,611,286,1,-1,-1,-1
140,5,1056,488,609,284,1,-1,-1,-1
141,5,1101,480,646,292,1,-1,-1,-1
142,5,1193,478,641,291,1,-1,-1,-1
143,5,1285,477,634,292,1,-1,-1,-1
144,5,1356,487,563,281,1,-1,-1,-1
145,5,1443,487,476,277,1,-1,-1,-1
126,6,1513,363,359,146,1,-1,-1,-1
127,6,1430,360,346,147,1,-1,-1,-1
128,6,1313,362,350,147,1,-1,-1,-1
129,6,1185,361,373,145,1,-1,-1,-1
130,6,1083,361,342,148,1,-1,-1,-1
131,6,956,362,360,149,1,-1,-1,-1
132,6,840,362,366,148,1,-1,-1,-1
133,6,728,362,359,149,1,-1,-1,-1
134,6,590,368,390,151,1,-1,-1,-1
135,6,482,371,371,148,1,-1,-1,-1
136,6,343,370,391,152,1,-1,-1,-1
137,6,261,374,355,150,1,-1,-1,-1
138,6,166,383,335,145,1,-1,-1,-1
137,7,15,453,343,228,1,-1,-1,-1
138,7,9,452,359,228,1,-1,-1,-1
139,7,8,449,404,229,1,-1,-1,-1
140,7,21,449,459,235,1,-1,-1,-1
141,7,37,440,500,244,1,-1,-1,-1
142,7,72,436,525,247,1,-1,-1,-1
143,7,131,436,511,246,1,-1,-1,-1
144,7,179,432,521,250,1,-1,-1,-1
145,7,239,434,513,247,1,-1,-1,-1
146,7,268,436,536,249,1,-1,-1,-1
147,7,369,428,517,251,1,-1,-1,-1
148,7,420,430,519,247,1,-1,-1,-1
149,7,489,428,527,246,1,-1,-1,-1
150,7,595,420,506,257,1,-1,-1,-1
151,7,670,420,524,254,1,-1,-1,-1
152,7,755,418,517,254,1,-1,-1,-1
153,7,835,419,509,253,1,-1,-1,-1
154,7,922,417,500,255,1,-1,-1,-1
155,7,1019,424,498,247,1,-1,-1,-1
156,7,1098,416,509,254,1,-1,-1,-1
157,7,1197,427,488,244,1,-1,-1,-1
158,7,1287,417,503,252,1,-1,-1,-1
159,7,1388,416,497,254,1,-1,-1,-1
160,7,1463,425,456,242,1,-1,-1,-1
161,7,1515,434,404,235,1,-1,-1,-1
147,8,7,583,385,339,1,-1,-1,-1
148,8,15,593,459,347,1,-1,-1,-1
149,8,24,588,545,380,1,-1,-1,-1
150,8,34,603,631,385,1,-1,-1,-1
151,8,71,600,704,406,1,-1,-1,-1
152,8,133,625,746,395,1,-1,-1,-1
153,8,210,633,795,417,1,-1,-1,-1
154,8,303,633,832,446,1,-1,-1,-1
155,8,382,647,862,432,1,-1,-1,-1
156,8,466,679,880,400,1,-1,-1,-1
157,8,553,686,927,393,1,-1,-1,-1
150,9,1621,356,287,143,1,-1,-1,-1
151,9,1492,353,357,143,1,-1,-1,-1
152,9,1349,352,370,146,1,-1,-1,-1
153,9,1229,355,361,143,1,-1,-1,-1
154,9,1105,356,364,150,1,-1,-1,-1
156,10,800,362,338,148,1,-1,-1,-1
157,10,652,365,362,149,1,-1,-1,-1
158,10,512,362,363,154,1,-1,-1,-1
159,10,352,372,365,148,1,-1,-1,-1
160,10,223,374,356,150,1,-1,-1,-1
161,10,91,378,342,148,1,-1,-1,-1
162,10,0,386,323,145,1,-1,-1,-1
167,11,47,472,376,308,1,-1,-1,-1
168,11,48,477,478,298,1,-1,-1,-1
169,11,28,465,633,318,1,-1,-1,-1
170,11,79,460,714,319,1,-1,-1,-1
171,11,177,459,734,317,1,-1,-1,-1
172,11,296,458,719,317,1,-1,-1,-1
173,11,371,458,735,318,1,-1,-1,-1
174,11,499,453,747,323,1,-1,-1,-1
175,11,618,452,736,320,1,-1,-1,-1
176,11,763,456,701,317,1,-1,-1,-1
177,11,858,448,749,324,1,-1,-1,-1
178,11,973,455,749,315,1,-1,-1,-1
179,11,1113,452,682,316,1,-1,-1,-1
180,11,1159,447,733,326,1,-1,-1,-1
181,11,1313,447,602,316,1,-1,-1,-1
182,11,1441,457,472,311,1,-1,-1,-1
208,12,25,445,404,239,1,-1,-1,-1
209,12,71,431,552,262,1,-1,-1,-1
210,12,280,427,561,262,1,-1,-1,-1
211,12,428,423,641,260,1,-1,-1,-1
212,12,636,425,650,262,1,-1,-1,-1
213,12,883,423,603,261,1,-1,-1,-1
214,12,1087,424,637,262,1,-1,-1,-1
215,12,1327,425,578,250,1,-1,-1,-1
216,12,1490,431,424,242,1,-1,-1,-1
237,13,45,527,542,277,1,-1,-1,-1
238,13,275,513,588,291,1,-1,-1,-1
239,13,470,508,667,301,1,-1,-1,-1
